UNITID,SAOUTLT
209807,17818426
209807,16356509
209807,8142905
209807,392878
209807,68723581
209825,4082200
209825,6738073
209825,3742285
209825,2132158
209825,622385
209825,909730
209825,18226831
209922,7591926
209922,2924760
209922,2995030
209922,1722885
209922,15234601
209940,5235654
209940,5235654
210076,3516708
210076,3516708
210146,5663183
210146,2356000
210146,1350469
210146,1674211
210146,11043863
210155,1061032
210155,411900
210155,453500
210155,1135194
210155,3061626
210234,3127793
210234,3127793
210270,3371258
210270,3371258
210304,530538
210304,591168
210304,471826
210304,1593532
210331,854319
210331,967034
210331,1151520
210331,2972873
210368,652496
210368,253825
210368,203700
210368,1110021
210401,8378348
210401,6691458
210401,3230414
210401,887364
210401,19187584
210429,7190757
210429,3254883
210429,3003994
210429,2546037
210429,253930
210429,16249601
210438,221619
210438,750396
210438,1416201
210438,208843
210438,124617
210438,2721676
210483,578537
210483,578537
210492,776669
210492,1188369
210492,162114
210492,2127152
210571,1804934
210571,2745394
210571,2334260
210571,1014843
210571,7899431
210605,12007667
210605,2293001
210605,1823210
210605,996789
210605,17120667
210669,5250521
210669,3362260
210669,3312154
210669,294120
210669,710950
210669,12930005
210739,1389247
210739,3017895
210739,4014843
210739,1081670
210739,9503655
210775,797733
210775,2386933
210775,2603700
210775,1033009
210775,6821375
210809,984221
210809,519664
210809,1193663
210809,182735
210809,2880283
210890,305871
210890,305871
210906,112437
210906,112437
210942,6172167
210942,6172167
210951,207129
210951,207129
210960,892736
210960,892736
211024,486707
211024,675072
211024,419034
211024,37682
211024,1618495
211079,957730
211079,685200
211079,714754
211079,154100
211079,2511784
211088,3010093
211088,3794222
211088,5524516
211088,564495
211088,12893326
211130,202600
211130,167900
211130,113800
211130,484300
211149,584844
211149,584844
211158,13833123
211158,8497607
211158,8700840
211158,3491139
211158,34522709
211200,465172
211200,465172
211273,7575999
211273,3293459
211273,2677947
211273,312207
211273,2767299
211273,283784
211273,16910695
211291,14126124
211291,15433015
211291,10472789
211291,120192
211291,179512
211291,40331632
211307,4925407
211307,3395660
211307,489823
211307,624685
211307,9435575
211343,1435568
211343,677602
211343,831393
211343,725871
211343,210250
211343,3880684
211352,953200
211352,2037931
211352,1956680
211352,282960
211352,5230771
211361,10346155
211361,6835017
211361,5341693
211361,1173714
211361,23696579
211431,1929615
211431,1542480
211431,1803475
211431,869365
211431,6144935
211440,66492320
211440,24917920
211440,21996304
211440,416400
211440,19484532
211440,133307476
211468,1701782
211468,1244415
211468,1232184
211468,704180
211468,71400
211468,4953961
211477,566485
211477,621517
211477,681838
211477,699703
211477,2569543
211556,1043908
211556,2502171
211556,4534462
211556,8080541
211583,1047484
211583,1012599
211583,2028018
211583,225689
211583,4313790
211608,1962233
211608,1266635
211608,649917
211608,241850
211608,4120635
211617,449988
211617,449988
211644,7951834
211644,4274878
211644,4255552
211644,1319073
211644,17801337
211820,156247
211820,156247
211893,203860
211893,203860
211909,237000
211909,237000
211927,4451194
211927,3016884
211927,4869717
211927,153075
211927,12490870
211981,1460628
211981,1959900
211981,1907130
211981,580070
211981,216547
211981,6124275
212009,6012025
212009,7594235
212009,4837865
212009,1284063
212009,250000
212009,19978188
212018,1687392
212018,88344
212018,383976
212018,103842
212018,217386
212018,2480940
212045,486013
212045,486013
212054,37748591
212054,28249598
212054,15751418
212054,44839861
212054,126589468
212106,11353428
212106,16288993
212106,13020022
212106,2368698
212106,1903122
212106,44934263
212115,8612525
212115,7665372
212115,3049182
212115,3435468
212115,22762547
212133,2724296
212133,2310775
212133,646524
212133,1382279
212133,542506
212133,7606380
212160,9588465
212160,6284209
212160,5248501
212160,2261167
212160,23382342
212197,3211899
212197,4781055
212197,1370477
212197,681679
212197,10045110
212434,1057147
212434,1057147
212443,208088
212443,59174
212443,37744
212443,305006
212452,100000
212452,100000
212577,8110072
212577,5937912
212577,6771308
212577,1172819
212577,963606
212577,22955717
212601,3138081
212601,3857769
212601,7883631
212601,2184553
212601,17064034
212656,2252232
212656,1749091
212656,550674
212656,181800
212656,4733797
212674,6443274
212674,7091779
212674,4969916
212674,123000
212674,753861
212674,19381830
212771,330000
212771,330000
212832,601419
212832,1558088
212832,2359704
212832,545016
212832,45000
212832,5109227
212869,618400
212869,1203290
212869,913570
212869,761100
212869,115600
212869,3611960
212878,7208845
212878,5232723
212878,4087370
212878,2488130
212878,19017068
212911,4542833
212911,4790308
212911,3019579
212911,127530
212911,295128
212911,386417
212911,13161795
212975,1617327
212975,1617327
212984,1499757
212984,1602353
212984,1429638
212984,877740
212984,5409488
213002,839561
213002,839561
213011,2158002
213011,1217674
213011,725103
213011,360153
213011,375789
213011,4836721
213020,20815145
213020,14934016
213020,10674972
213020,2201103
213020,48625236
213181,988379
213181,988379
213233,1079000
213233,1079000
213251,4635518
213251,1874352
213251,1407361
213251,378130
213251,8295361
213303,1538031
213303,523657
213303,867117
213303,308381
213303,3237186
213321,3733575
213321,3710723
213321,2290290
213321,223480
213321,9958068
213349,11022936
213349,12745893
213349,8343802
213349,1560934
213349,33673565
213358,1888776
213358,928168
213358,926929
213358,176000
213358,3919873
213367,5235255
213367,6452058
213367,5632125
213367,944801
213367,18264239
213376,307396
213376,93354
213376,248693
213376,433197
213376,44053
213376,1126693
213385,10276575
213385,7239475
213385,6612150
213385,674041
213385,81600
213385,24883841
213400,1286110
213400,339590
213400,1914071
213400,3539771
213446,393468
213446,72720
213446,466188
213473,114720
213473,114720
213507,2515918
213507,3405368
213507,2120638
213507,117000
213507,8158924
213525,1379659
213525,1578339
213525,1071734
213525,637898
213525,4667630
213534,1605513
213534,1605513
213543,30400230
213543,16274980
213543,10625650
213543,5173740
213543,1166690
213543,63641290
213570,1329261
213570,1329261
213589,590013
213589,590013
213598,2690271
213598,2151215
213598,2010717
213598,107037
213598,225571
213598,41616
213598,7226427
213613,9057019
213613,5487985
213613,3761617
213613,440344
213613,18746965
213631,1822722
213631,1822722
213640,493887
213640,242764
213640,736651
213659,2285779
213659,1980330
213659,1773097
213659,689720
213659,116035
213659,6844961
213668,1588671
213668,1586274
213668,2513986
213668,143320
213668,191222
213668,6023473
213774,842132
213774,222262
213774,251368
213774,156505
213774,1472267
213783,3356350
213783,3654697
213783,2215359
213783,512251
213783,9738657
213826,1737645
213826,4046387
213826,4053195
213826,820380
213826,10657607
213871,176840
213871,176840
213914,494080
213914,494080
213987,2091528
213987,2492578
213987,3095585
213987,793228
213987,238017
213987,8710936
213996,6647188
213996,4072626
213996,2519386
213996,1169658
213996,14408858
214023,79000
214023,79000
214041,10330742
214041,9600782
214041,5659249
214041,610872
214041,26201645
214069,2197519
214069,3201750
214069,4442408
214069,447002
214069,10288679
214111,1028638
214111,2354814
214111,5280102
214111,1807622
214111,196000
214111,10667176
214148,414553
214148,310586
214148,459966
214148,180092
214148,1365197
214157,2523073
214157,3751719
214157,2449414
214157,967447
214157,9691653
214166,850786
214166,759592
214166,1946310
214166,855578
214166,4412266
214175,6030331
214175,3726431
214175,3320145
214175,1736665
214175,14813572
214254,473554
214254,473554
214272,1291320
214272,2448910
214272,2130207
214272,454487
214272,6324924
214290,1188153
214290,1188153
214379,3445387
214379,2762129
214379,1599728
214379,201530
214379,8008774
214528,528616
214528,528616
214564,1083860
214564,2315420
214564,3569025
214564,1066562
214564,524200
214564,8559067
214582,1115003
214582,1115003
214591,3839943
214591,5711475
214591,4929168
214591,131787
214591,7915988
214591,22528361
214607,990162
214607,1695717
214607,1020393
214607,79191
214607,3785463
214625,435186
214625,1059354
214625,412362
214625,1151674
214625,3058576
214634,102276
214634,489060
214634,118470
214634,1150959
214634,88128
214634,1948893
214643,304236
214643,671952
214643,453561
214643,981318
214643,2411067
214652,427392
214652,1131588
214652,863904
214652,1444386
214652,3867270
214670,474777
214670,958086
214670,256113
214670,1332651
214670,3021627
214689,2796957
214689,4513989
214689,2204559
214689,4522622
214689,14038127
214698,435150
214698,805113
214698,328584
214698,1018170
214698,2587017
214704,2318139
214704,3619191
214704,1611081
214704,1448869
214704,1790064
214704,10787344
214713,3491346
214713,6934032
214713,4469712
214713,1938915
214713,3706191
214713,20540196
214731,1412082
214731,1392876
214731,1011141
214731,1519269
214731,5335368
214740,326367
214740,659874
214740,392301
214740,1670739
214740,3049281
214759,94950
214759,1258929
214759,328479
214759,1548231
214759,3230589
214768,394488
214768,1535505
214768,659196
214768,1089771
214768,3678960
214777,135495174
214777,61886559
214777,42290943
214777,16931310
214777,31466353
214777,288070339
214786,594900
214786,1007613
214786,491085
214786,734457
214786,49572
214786,2877627
214795,411372
214795,1228860
214795,351216
214795,2274747
214795,4266195
214801,1804014
214801,3035490
214801,2206356
214801,681327
214801,2668329
214801,10395516
214810,628092
214810,922167
214810,770349
214810,817083
214810,3137691
214829,755055
214829,1417119
214829,768606
214829,1095516
214829,103344
214829,4139640
214883,1111390
214883,398354
214883,408199
214883,1917943
214892,666120
214892,666120
214944,840523
214944,840523
214971,641700
214971,453000
214971,24000
214971,1118700
215053,52482
215053,419135
215053,471617
215062,127205266
215062,28616092
215062,28885027
215062,22786904
215062,1113383
215062,208606672
215099,2185565
215099,4214890
215099,3433668
215099,200462
215099,286230
215099,10320815
215105,1775805
215105,2728544
215105,2453592
215105,6957941
215114,862195
215114,745863
215114,548876
215114,87000
215114,2243934
215132,4866725
215132,5284120
215132,7304544
215132,842774
215132,474045
215132,116280
215132,18888488
215239,1866915
215239,7523402
215239,17624919
215239,3037366
215239,2336562
215239,32389164
215266,868454
215266,2018016
215266,1415521
215266,449065
215266,60932
215266,4811988
215275,407642
215275,2086012
215275,1443889
215275,784269
215275,4721812
215284,1230414
215284,3566762
215284,2987821
215284,1316857
215284,60374
215284,9162228
215293,73227599
215293,45251631
215293,51378435
215293,4302071
215293,11783115
215293,185942851
215309,68351
215309,264176
215309,684935
215309,382380
215309,1399842
215381,1718986
215381,1718986
215390,239846
215390,239846
215415,4264140
215415,4264140
215424,708880
215424,436340
215424,209030
215424,1354250
