UNITID,EFDEEXC,EFDESOM,EFDENON
224572,4433,2590,8006
224572,4433,2590,8006
224572,4264,2425,5511
224572,169,165,2495
224615,2877,1508,6365
224615,2877,1508,6365
224615,2694,1474,4390
224615,183,34,1975
224642,2024,5020,22416
224642,2024,5020,22416
224642,1866,4781,20759
224642,158,239,1657
224660,,,530
224660,,,530
224660,,,530
224679,,,1082
224679,,,1082
224679,,,1082
224712,,,117
224712,,,117
224758,,,37
224758,,,37
224776,0,630,214
224776,0,630,208
224776,0,630,208
224776,0,0,6
224828,,,58
224828,,,58
224891,110,204,1242
224891,110,204,1242
224891,63,117,348
224891,47,87,894
224961,143,605,1453
224961,143,605,1453
224961,107,558,1064
224961,36,47,389
225070,755,1412,2433
225070,755,1412,2433
225070,591,1202,1727
225070,164,210,706
225201,35,612,281
225201,20,612,281
225201,20,588,281
225201,0,24,0
225201,15,0,0
225247,0,437,1768
225247,0,290,1418
225247,0,290,1366
225247,0,0,52
225247,0,147,350
225308,1397,1663,1678
225308,1397,1663,1678
225308,1392,1648,1430
225308,5,15,248
225371,1012,1061,2002
225371,1012,1061,2002
225371,971,1059,716
225371,41,2,1286
225399,164,622,2484
225399,42,510,1780
225399,42,510,1761
225399,0,0,19
225399,122,112,704
225414,732,2369,5568
225414,372,1630,3568
225414,368,1630,3559
225414,4,0,9
225414,360,739,2000
225423,7347,11530,38155
225423,7347,11530,38155
225423,7312,11511,38023
225423,35,19,132
225432,2301,4547,7403
225432,2100,4239,6526
225432,2075,4220,6463
225432,25,19,63
225432,201,308,877
225502,280,524,3580
225502,155,371,2722
225502,155,371,2705
225502,0,0,17
225502,125,153,858
225511,1281,13386,29107
225511,1016,12840,22139
225511,913,12616,21031
225511,103,224,1108
225511,265,546,6968
225520,716,1080,2652
225520,716,1080,2652
225520,307,886,928
225520,409,194,1724
225548,32,296,861
225548,18,296,784
225548,14,287,765
225548,4,9,19
225548,14,0,77
225575,0,92,920
225575,0,92,873
225575,0,92,872
225575,0,0,1
225575,,,47
225627,1631,816,6459
225627,1041,732,4650
225627,1028,731,4480
225627,13,1,170
225627,590,84,1809
225779,,,42
225779,,,42
225779,,,42
225788,,,79
225788,,,79
225788,,,79
225876,46,302,211
225876,46,302,211
225876,22,185,77
225876,24,117,134
225885,0,147,721
225885,0,147,721
225885,0,147,721
225991,,,117
225991,,,117
225991,,,117
226019,350,991,4574
226019,350,991,4574
226019,350,990,4528
226019,0,1,46
226091,6257,3069,5675
226091,1911,2708,4689
226091,1854,2677,4534
226091,57,31,155
226091,4346,361,986
226107,450,826,1062
226107,450,826,1062
226107,211,744,841
226107,239,82,221
226116,148,350,1553
226116,148,350,1553
226116,141,334,1459
226116,7,16,94
226125,,,153
226125,,,153
226134,2443,1354,5379
226134,2443,1354,5379
226134,2180,1263,4777
226134,263,91,602
226152,297,1738,5355
226152,140,1568,4883
226152,140,1564,4862
226152,0,4,21
226152,157,170,472
226204,403,1107,5623
226204,403,1107,5623
226204,393,1094,5502
226204,10,13,121
226231,1183,369,1169
226231,766,345,1142
226231,627,323,873
226231,139,22,269
226231,417,24,27
226277,,,888
226277,,,888
226277,,,888
226374,,,54
226374,,,54
226383,100,481,1331
226383,4,354,1113
226383,4,354,1072
226383,0,0,41
226383,96,127,218
226408,282,1086,2627
226408,282,1086,2627
226408,209,878,1697
226408,73,208,930
226471,30,465,3411
226471,12,427,2839
226471,10,427,2780
226471,2,0,59
226471,18,38,572
226578,1502,2325,4972
226578,1502,2325,4972
226578,1287,2032,3759
226578,215,293,1213
226587,13,289,772
226587,12,289,772
226587,10,283,723
226587,2,6,49
226587,1,0,0
226675,,,299
226675,,,299
226806,943,1079,3623
226806,943,1079,3623
226806,904,1031,2651
226806,39,48,972
226833,1129,1357,3578
226833,745,1271,3303
226833,745,1271,3303
226833,384,86,275
226860,,,37
226860,,,37
226879,,,181
226879,,,181
226879,,,181
226903,128,2,214
226903,128,2,214
226930,2200,1583,5869
226930,2200,1583,5869
226930,2136,1504,4304
226930,64,79,1565
227003,,,195
227003,,,195
227058,,,117
227058,,,117
227146,1820,1711,5699
227146,1820,1711,5699
227146,1820,1711,5699
227155,,,37
227155,,,37
227182,9166,13707,48678
227182,9166,13707,48678
227182,8995,13031,37176
227182,171,676,11502
227191,2689,2067,6122
227191,2689,2067,6122
227191,2370,1874,5045
227191,319,193,1077
227216,3398,9933,24814
227216,1230,9308,20703
227216,1230,9308,20703
227216,2168,625,4111
227225,659,802,1560
227225,659,802,1560
227225,444,675,1142
227225,215,127,418
227289,6,0,128
227289,6,0,128
227298,,,229
227298,,,229
227304,1702,1133,3299
227304,1702,1133,3299
227304,1300,931,2520
227304,402,202,779
227313,,,204
227313,,,204
227322,,,267
227322,,,267
227331,1113,638,1482
227331,34,630,687
227331,34,630,666
227331,0,0,21
227331,1079,8,795
227368,1891,8978,16691
227368,851,8432,14740
227368,769,8429,14734
227368,82,3,6
227368,1040,546,1951
227377,,,5062
227377,,,5062
227377,,,3600
227377,,,1462
227386,508,1333,826
227386,508,1333,826
227386,359,1188,560
227386,149,145,266
227401,881,1411,2514
227401,881,1411,2514
227401,795,1121,1339
227401,86,290,1175
227429,5,150,281
227429,5,150,281
227429,5,148,274
227429,0,2,7
227526,430,1218,7134
227526,49,882,6486
227526,49,882,6486
227526,381,336,648
227687,418,587,1253
227687,418,587,1253
227687,368,554,1125
227687,50,33,128
227748,,,263
227748,,,263
227757,0,0,6855
227757,0,0,3893
227757,0,0,3879
227757,0,0,14
227757,,,2962
227766,5096,3221,9789
227766,5096,3221,9789
227766,4898,3050,7843
227766,198,171,1946
227836,,,265
227836,,,265
227836,,,265
227845,32,144,4425
227845,31,106,3919
227845,31,105,3912
227845,0,1,7
227845,1,38,506
227854,3246,1591,6767
227854,3246,1591,6767
227854,2836,1260,3879
227854,410,331,2888
227863,346,241,2660
227863,0,143,1625
227863,0,142,1588
227863,0,1,37
227863,346,98,1035
227881,2833,6623,11021
227881,1543,6276,10083
227881,1543,6276,10083
227881,1290,347,938
227924,3542,2782,12704
227924,3542,2782,12704
227924,3341,2649,9701
227924,201,133,3003
227979,2927,5548,20523
227979,2927,5548,20523
227979,2713,5168,16272
227979,214,380,4251
228042,165,11,1132
228042,104,11,1122
228042,104,11,1037
228042,0,0,85
228042,61,0,10
228088,,,29
228088,,,29
228149,56,180,3331
228149,0,158,2140
228149,0,158,2113
228149,0,0,27
228149,56,22,1191
228158,655,1907,6916
228158,655,1907,6916
228158,616,1831,5099
228158,39,76,1817
228185,,,44
228185,,,44
228194,0,968,0
228194,0,968,0
228200,,,326
228200,,,326
228219,,,349
228219,,,349
228246,420,339,10980
228246,0,18,6503
228246,0,18,6469
228246,0,0,34
228246,420,321,4477
228282,,,68
228282,,,68
228316,840,1791,3808
228316,840,1791,3808
228316,371,1494,2351
228316,469,297,1457
228325,793,429,858
228325,528,397,849
228325,497,397,846
228325,31,0,3
228325,265,32,9
228343,,,1489
228343,,,1489
228343,,,1486
228343,,,3
228431,1292,3335,8115
228431,678,3128,7252
228431,656,3110,6919
228431,22,18,333
228431,614,207,863
228459,1048,5918,31842
228459,577,5229,28438
228459,577,5229,28438
228459,471,689,3404
228468,44,0,755
228468,40,0,745
228468,34,0,682
228468,6,0,63
228468,4,0,10
228486,,,147
228486,,,147
228486,,,142
228486,,,5
228501,993,751,1200
228501,479,644,1133
228501,478,643,1128
228501,1,1,5
228501,514,107,67
228529,1161,827,11061
228529,859,664,9940
228529,858,664,9939
228529,1,0,1
228529,302,163,1121
228547,5109,5293,40948
228547,5109,5293,40948
228547,4425,4736,30961
228547,684,557,9987
228608,802,912,3232
228608,802,912,3232
228608,769,843,3168
228608,33,69,64
228635,,,2316
228635,,,2316
228644,62,3188,0
228644,62,790,0
228644,62,790,0
228644,0,2398,0
228653,827,59,2391
228653,127,11,601
228653,127,11,601
228653,700,48,1790
228699,321,803,3172
228699,321,803,3172
228699,131,453,1865
228699,190,350,1307
228705,326,1372,7580
228705,49,1008,5754
228705,48,1008,4789
228705,1,0,965
228705,277,364,1826
228723,1862,5190,58580
228723,104,4805,45826
228723,99,4803,45514
228723,5,2,312
228723,1758,385,12754
228769,15510,5820,23952
228769,10478,4725,17572
228769,10429,4717,17399
228769,49,8,173
228769,5032,1095,6380
228778,120,8883,42328
228778,94,8629,31445
228778,82,8594,31000
228778,12,35,445
228778,26,254,10883
228787,132,4275,22386
228787,0,2711,14639
228787,0,2711,14628
228787,0,0,11
228787,132,1564,7747
228796,1948,7168,14806
228796,1004,6788,12729
228796,949,6777,12650
228796,55,11,79
228796,944,380,2077
228802,2807,3109,3919
228802,830,2908,3294
228802,573,2807,3093
228802,257,101,201
228802,1977,201,625
228866,,,268
228866,,,268
228875,215,95,10084
228875,,,8891
228875,,,8852
228875,,,39
228875,215,95,1193
228884,,,960
228884,,,960
228884,,,960
228909,172,124,2085
228909,172,124,2085
228981,,,1295
228981,,,1279
228981,,,1252
228981,,,27
228981,,,16
229018,3327,1205,2141
229018,2911,1067,1777
229018,913,1047,1753
229018,1998,20,24
229018,416,138,364
229027,302,5323,23334
229027,193,5075,19456
229027,179,4987,18870
229027,14,88,586
229027,109,248,3878
229036,,,242
229036,,,242
229036,,,242
229063,284,1190,7388
229063,52,881,5629
229063,52,881,5629
229063,232,309,1759
229115,2756,13492,20303
229115,1211,12284,16468
229115,1125,12262,16200
229115,86,22,268
229115,1545,1208,3835
229160,63,843,1467
229160,9,785,907
229160,9,784,896
229160,0,1,11
229160,54,58,560
229179,3892,4869,6894
229179,1549,3947,4911
229179,1543,3946,4085
229179,6,1,826
229179,2343,922,1983
229267,14,0,2452
229267,,,2298
229267,,,2277
229267,,,21
229267,14,0,154
229300,436,38,4577
229300,0,0,677
229300,0,0,677
229300,436,38,3900
229337,1101,1320,2811
229337,454,622,468
229337,454,622,468
229337,647,698,2343
229355,1279,3069,7145
229355,1279,3069,7145
229355,1279,3069,7142
229355,0,0,3
229416,,,1654
229416,,,1654
229425,,,152
229425,,,152
229504,589,552,1831
229504,589,552,1831
229504,423,443,1493
229504,166,109,338
229522,,,127
229522,,,127
229540,776,1310,1914
229540,776,1310,1914
229540,369,1236,1658
229540,407,74,256
229656,,,224
229656,,,224
229780,1368,1141,2568
229780,746,832,2210
229780,746,830,2203
229780,0,2,7
229780,622,309,358
229799,587,1196,3836
229799,587,1196,3836
229799,579,1187,3760
229799,8,9,76
229814,2835,2446,4620
229814,1066,2155,4168
229814,1066,2153,4165
229814,0,2,3
229814,1769,291,452
229832,988,840,349
229832,988,840,349
229832,35,495,330
229832,953,345,19
229841,575,1246,5251
229841,575,1246,5251
229841,566,1236,4485
229841,9,10,766
229887,204,0,1075
229887,204,0,1075
229887,165,0,1075
229887,39,0,0
229957,,,21
229957,,,21
230010,95,0,1184
230010,95,0,1184
230010,0,0,996
230010,95,0,188
230038,56,2560,31624
230038,55,2553,28371
230038,55,2553,28371
230038,1,7,3253
230047,272,1375,1219
230047,272,1375,1219
230047,50,1343,1208
230047,222,32,11
230056,67,56,61
230056,63,56,61
230056,58,56,60
230056,5,0,1
230056,4,0,0
230065,,,153
230065,,,153
230135,,,50
230135,,,50
230144,,,148
230144,,,148
230162,,,3225
230162,,,3225
230162,,,1840
230162,,,1385
230171,347,3160,5486
230171,347,3160,5486
230171,299,2862,4271
230171,48,298,1215
230199,,,59
230199,,,59
230205,,,36
230205,,,36
230214,,,259
230214,,,259
230366,89,187,126
230366,89,187,126
230366,89,187,126
230418,44,490,1585
230418,44,490,1585
230418,44,490,1578
230418,0,0,7
230490,31,0,2475
230490,31,0,2475
230490,7,0,1822
230490,24,0,653
230597,879,1544,2927
230597,879,1544,2927
230597,48,1168,2293
230597,831,376,634
230603,959,3779,4561
230603,556,3452,4399
230603,170,3016,3167
230603,386,436,1232
230603,403,327,162
230621,0,0,235
230621,0,0,235
230621,0,0,235
230630,,,166
230630,,,166
230630,,,166
230676,,,1274
230676,,,1274
230676,,,284
230676,,,990
230728,5193,7929,14996
230728,4023,7460,13355
230728,3018,7174,11641
230728,1005,286,1714
230728,1170,469,1641
230737,2729,7679,24570
230737,2726,7675,24305
230737,2263,7230,17078
230737,463,445,7227
230737,3,4,265
230746,3365,5230,21306
230746,3365,5230,21306
230746,3043,5010,13777
230746,322,220,7529
230764,1321,8626,21913
230764,1063,7905,14821
230764,1023,7854,13871
230764,40,51,950
230764,258,721,7092
230782,2748,6234,17827
230782,2665,6191,17256
230782,2471,5881,8514
230782,194,310,8742
230782,83,43,571
230807,105,0,2589
230807,45,0,2082
230807,45,0,2050
230807,0,0,32
230807,60,0,507
230816,79,0,726
230816,,,711
230816,,,701
230816,,,10
230816,79,0,15
230834,57,76,2209
230834,18,73,1878
230834,18,73,1803
230834,0,0,75
230834,39,3,331
230852,2456,36,2286
230852,1608,33,2271
230852,1461,33,2241
230852,147,0,30
230852,848,3,15
230861,1734,766,3363
230861,1734,766,3363
230861,742,662,2151
230861,992,104,1212
230889,,,505
230889,,,194
230889,,,186
230889,,,8
230889,,,311
230898,264,0,491
230898,25,0,491
230898,25,0,467
230898,0,0,24
230898,239,0,0
230913,1,25,1499
230913,1,25,1332
230913,0,25,1270
230913,1,0,62
230913,,,167
230931,19,105,1132
230931,13,98,1060
230931,12,98,1011
230931,1,0,49
230931,6,7,72
230940,,,198
230940,,,198
230940,,,190
230940,,,8
230959,,,2549
230959,,,2523
230959,,,2513
230959,,,10
230959,,,26
230977,70,0,230
230977,70,0,230
230977,70,0,230
230995,1799,0,2420
230995,743,0,2409
230995,735,0,2343
230995,8,0,66
230995,1056,0,11
231004,,,86
231004,,,86
231059,4,9,2213
231059,0,0,1902
231059,0,0,1863
231059,0,0,39
231059,4,9,311
231068,145,19,130
231068,145,19,130
231077,,,318
231077,,,230
231077,,,223
231077,,,7
231077,,,88
231086,4,41,329
231086,4,41,329
231086,4,41,313
231086,0,0,16
231095,,,146
231095,,,146
231095,,,122
231095,,,24
231147,127,22,432
231147,127,22,432
231165,128,286,1231
231165,128,286,1224
231165,122,282,1026
231165,6,4,198
231165,,,7
231174,273,937,11895
231174,164,892,10103
231174,40,869,9358
231174,124,23,745
231174,109,45,1792
231280,,,69
231280,,,69
231411,,,599
231411,,,599
231411,,,599
231420,0,163,696
231420,0,163,696
231420,0,163,683
231420,0,0,13
231536,470,958,2703
231536,470,958,2703
231536,375,916,1823
231536,95,42,880
231554,378,228,376
231554,365,228,376
231554,303,215,363
231554,62,13,13
231554,13,0,0
231581,0,0,1882
231581,0,0,1882
231581,0,0,1871
231581,0,0,11
231624,197,16,8404
231624,0,0,6276
231624,0,0,6245
231624,0,0,31
231624,197,16,2128
231651,6070,1484,835
231651,2349,772,459
231651,2255,767,426
231651,94,5,33
231651,3721,712,376
231688,,,33
231688,,,33
231688,,,33
231697,454,840,2831
231697,454,840,2831
231697,339,757,1493
231697,115,83,1338
231712,,,5042
231712,,,4930
231712,,,4921
231712,,,9
231712,,,112
231721,,,31
231721,,,31
231785,20,80,372
231785,20,80,372
231785,20,80,367
231785,0,0,5
231828,32,154,431
231828,32,154,431
231828,30,154,365
231828,2,0,66
231837,303,458,320
231837,158,399,202
231837,155,399,202
231837,3,0,0
231837,145,59,118
231873,65,287,1021
231873,65,287,1021
231873,40,263,372
231873,25,24,649
231882,94,481,2830
231882,94,481,2830
231882,61,474,1205
231882,33,7,1625
231970,119,52,959
231970,119,52,959
232016,,,129
232016,,,129
232016,,,129
232025,0,10,1157
232025,0,10,1014
232025,0,10,994
232025,0,0,20
232025,,,143
232043,288,60,1397
232043,60,22,1177
232043,51,22,1160
232043,9,0,17
232043,228,38,220
232052,33,118,554
232052,33,118,554
232052,24,114,314
232052,9,4,240
232089,1,145,1148
232089,1,145,1148
232089,1,145,1143
232089,0,0,5
232186,1463,7314,26132
232186,490,6113,17214
232186,452,6094,16633
232186,38,19,581
232186,973,1201,8918
232195,803,1536,4362
232195,803,1536,4362
232195,658,1419,2977
232195,145,117,1385
232256,,,1027
232256,,,1027
232256,,,1027
232265,373,1473,2800
232265,185,1223,2428
232265,185,1200,2408
232265,0,23,20
232265,188,250,372
232308,12,9,806
232308,0,0,654
232308,0,0,647
232308,0,0,7
232308,12,9,152
232414,1710,2343,6322
232414,1710,2343,6322
232414,1384,2208,4803
232414,326,135,1519
232423,416,1878,18976
232423,159,1750,17639
232423,159,1746,17357
232423,0,4,282
232423,257,128,1337
232450,1216,1925,6880
232450,1216,1925,6880
232450,876,1760,3302
232450,340,165,3578
232502,0,0,10
232502,0,0,10
232502,0,0,10
232557,60850,6916,7990
232557,33614,6496,6940
232557,33268,6492,6920
232557,346,4,20
232557,27236,420,1050
232566,27,122,4735
232566,0,122,4398
232566,0,0,4326
232566,0,122,72
232566,27,0,337
232575,894,1511,4463
232575,894,1511,4463
232575,711,1370,1982
232575,183,141,2481
232609,73,136,2511
232609,2,44,2033
232609,2,44,1953
232609,0,0,80
232609,71,92,478
232618,,,173
232618,,,173
232618,,,173
232672,506,239,1003
232672,429,192,689
232672,384,174,668
232672,45,18,21
232672,77,47,314
232681,17,289,4420
232681,12,254,4091
232681,11,252,4055
232681,1,2,36
232681,5,35,329
232706,80,371,2918
232706,9,285,2029
232706,9,285,2010
232706,0,0,19
232706,71,86,889
232724,,,9
232724,,,9
232724,,,9
232788,353,845,1539
232788,353,845,1539
232788,198,667,730
232788,155,178,809
232797,250,252,588
232797,225,251,536
232797,225,251,525
232797,0,0,11
232797,25,1,52
232867,875,1435,2146
232867,875,1435,2146
232867,637,1228,715
232867,238,207,1431
232885,229,154,0
232885,229,154,0
232885,229,154,0
232919,,,316
232919,,,316
232937,243,2157,3021
232937,165,1965,2609
232937,163,1963,2581
232937,2,2,28
232937,78,192,412
232946,5783,7245,37807
232946,5783,7245,37807
232946,4326,6832,30182
232946,1457,413,7625
232982,5195,5289,13838
232982,3348,4787,11658
232982,3316,4779,11511
232982,32,8,147
232982,1847,502,2180
233019,417,945,1043
233019,417,945,1043
233019,278,666,699
233019,139,279,344
233037,238,413,829
233037,238,413,829
233037,129,320,270
233037,109,93,559
233082,,,109
233082,,,109
233082,,,109
233091,0,147,193
233091,0,147,193
233091,0,147,193
233116,481,887,4182
