UNITID,F3A01,F3B04,F3B06,F3B08,F3C03,F3C03A,F3C03B,F3C04,F3C06,F3D01,F3D02,F3D02A,F3D02B,F3D03,F3D03A,F3D03B,F3D03C,F3D04,F3D12,F3E02A1,F3E02A2
478014,,,,,1331,1331,0,2403,2403,1564712,0,0,0,0,0,0,0,0,0,0,0
478582,,,,,13073,13073,0,91906,0,1591129,0,0,0,0,0,0,0,0,,0,0
478591,,,,,5000,5000,0,49182,0,1480633,0,0,0,0,0,0,0,0,,0,0
478616,,,,,1877,1877,0,11900,0,933761,0,0,0,0,0,0,0,0,,0,0
478661,,,,,0,0,0,0,0,2340966,0,0,0,0,0,0,0,0,,0,0
478917,,,,,0,0,0,0,0,670590,0,0,0,0,0,0,0,0,,0,0
478953,,,,,0,0,0,22500,0,2492228,0,0,0,0,0,0,0,0,,0,0
479053,,,,,0,0,0,500,0,1371249,0,0,0,0,0,0,0,0,,0,0
479062,,,,,7594,7594,0,0,0,127200,0,0,0,0,0,0,0,0,,0,0
479248,0,278077,0,-1,0,0,0,138166,0,1009344,993,0,993,0,0,0,0,0,,0,0
479424,,,,,0,0,0,0,0,2949254,0,0,0,0,0,0,0,0,,0,0
479965,,,,,0,0,0,0,0,598595,0,0,0,0,0,0,0,0,,0,0
479974,,,,,0,0,0,0,0,397628,244583,244583,0,0,0,0,0,0,,0,0
479983,,,,,0,0,0,11733,0,490946,0,0,0,0,0,0,0,0,,0,0
479992,,,,,0,0,0,0,0,532098,0,0,0,0,0,0,0,0,,6250,0
480000,,,,,0,0,0,0,0,363168,0,0,0,0,0,0,0,0,,0,0
480019,,,,,560677,0,560677,0,560677,2304833,0,0,0,560677,0,0,0,0,,0,0
480028,,,,,0,0,0,0,0,912222,230387,230387,0,0,0,0,0,0,,0,0
480037,,,,,0,0,0,0,0,15289879,0,0,0,0,0,0,0,0,,0,0
480064,3294475,2207418,450232,2657650,433333,433333,0,15793,162538,6734498,0,0,0,0,0,0,0,0,0,0,0
480073,11600414,-822977,5527176,6326597,0,0,0,426542,3582316,3952559,3155774,0,3155774,0,0,0,0,0,0,0,0
480082,9059544,-1349793,5783761,4435859,187818,187818,0,369700,2246936,6725770,1689418,0,1689418,187818,0,187818,0,0,0,0,0
480091,129564318,15911798,108972172,124883970,1952327,1952327,0,1732844,1732844,38687158,0,0,0,0,0,0,0,0,0,0,0
480107,,,,,956766,0,956766,33595,473227,6751371,0,0,0,0,0,0,0,0,,0,0
480125,,,,,0,0,0,28337,0,2193045,0,0,0,0,0,0,0,0,,0,0
480143,6099470,-1215854,-1883413,-3099266,3504,3504,0,134861,134861,4213967,0,0,0,0,0,0,0,0,,0,0
480161,,,,,0,0,0,0,0,105848,0,0,0,0,0,0,0,0,,0,0
480301,797459,-1373033,0,-7922358,0,0,0,1812289,0,3527773,0,0,0,0,0,0,0,0,0,0,0
480310,,,,,98443,98443,0,2775,0,1259594,0,0,0,0,0,0,0,0,,0,0
480471,,,,,0,0,0,90248,8977,4679374,0,0,0,0,0,0,0,0,,0,0
480480,1155527,-471140,211986,120994,18262,18262,0,20281,35777,751738,17515,0,17515,18262,0,18262,0,0,,0,0
480514,,,,,404569,404269,300,57830,57830,6523724,0,0,0,0,0,0,0,0,,0,0
480523,,,,,0,0,0,33499,0,1509625,0,0,0,0,0,0,0,0,,0,0
480532,,,,,49845,0,49845,58998,0,1703110,0,0,0,0,0,0,0,0,,0,0
480550,859424,192923,0,-802850,0,0,0,25667,0,1637606,0,0,0,0,0,0,0,0,,0,0
480657,2128234,-930122,2117491,1861234,20775,20775,0,73634,0,4555883,0,0,0,0,0,0,0,0,0,0,0
480693,,,,,0,0,0,63760,0,502107,6892,0,6892,0,0,0,0,0,,0,0
480736,,,,,0,0,0,0,0,125000,0,0,0,0,0,0,0,0,,0,0
480781,990682,-188873,889580,854455,0,0,0,0,0,697029,0,0,0,0,0,0,0,350000,0,0,0
480790,46559370,464094,37762296,22118467,0,0,0,0,0,30141292,0,0,0,0,0,0,0,0,0,29853,6990
480815,,,,,0,0,0,44891,516473,7040640,0,0,0,0,0,0,0,0,,0,0
480824,,,,,0,0,0,25373,0,1606365,0,0,0,0,0,0,0,0,,0,0
480833,,,,,0,0,0,86299,0,3916726,0,0,0,0,0,0,0,0,,0,0
480842,,,,,0,0,0,0,115927,359809,0,0,0,0,0,0,0,0,,0,0
480851,1321770,51385,751146,802531,0,0,0,27220,0,1541096,0,0,0,0,0,0,0,0,,0,0
480879,,,,,0,0,0,0,0,334188,0,0,0,0,0,0,0,0,,0,0
480888,,,,,69520,69520,0,30623,30623,4285194,0,0,0,0,0,0,0,0,,0,0
480903,,,,,0,0,0,0,0,5816712,0,0,0,0,0,0,0,0,,0,0
480912,174240,13805,192130,95828,0,0,0,0,0,38561,0,0,0,0,0,0,0,0,0,0,0
480921,,,,,4354,750,3604,0,0,402362,0,0,0,0,0,0,0,0,,0,0
480930,,,,,0,0,0,0,0,1615186,0,0,0,0,0,0,0,0,,0,0
480976,,,,,0,0,0,0,0,674850,0,0,0,0,0,0,0,0,,0,0
480994,,,,,0,0,0,0,0,564162,0,0,0,0,0,0,0,0,,0,0
481003,,,,,777202,777202,0,10000,0,1470806,0,0,0,0,0,0,0,0,,0,0
481085,,,,,0,0,0,0,0,2673097,570105,0,570105,0,0,0,0,0,,0,0
481094,7181572,-230312,0,-5841860,0,0,0,546000,0,5883725,0,0,0,0,0,0,0,0,0,0,0
481100,,,,,0,0,0,0,0,482658,0,0,0,0,0,0,0,0,,0,0
481128,,,,,0,0,0,0,0,1067134,0,0,0,0,0,0,0,0,,0,0
481146,,,,,0,0,0,0,0,1139298,0,0,0,0,0,0,0,0,,0,0
481164,,,,,0,0,0,0,0,751518,0,0,0,0,0,0,0,0,,0,0
481207,,,,,0,0,0,0,0,999012,0,0,0,0,0,0,0,2000,,0,0
481234,1069694,57468,546832,591427,0,0,0,0,0,1545699,0,0,0,0,0,0,0,0,,3800,3800
481243,,,,,0,0,0,0,0,1273419,0,0,0,0,0,0,0,0,,0,0
481252,200764,78833,67526,146410,0,0,0,0,0,200798,0,0,0,0,0,0,0,0,,0,0
481289,,,,,0,0,0,0,3000,1162030,0,0,0,0,0,0,0,0,,0,0
481298,,,,,34933,0,34933,0,0,411955,0,0,0,0,0,0,0,0,,0,0
481313,,,,,0,0,0,0,0,206739,106333,106333,0,0,0,0,0,0,,0,0
481322,,,,,0,0,0,0,0,310732,0,0,0,0,0,0,0,0,,0,0
481331,,,,,48130,48130,0,0,0,313840,0,0,0,70881,0,70881,0,0,,0,0
481340,,,,,0,0,0,27548,0,771828,0,0,0,0,0,0,0,0,,14400,0
481359,,,,,0,0,0,6500,114151,272182,0,0,0,0,0,0,0,0,,0,0
481368,,,,,0,0,0,0,0,282335,0,0,0,0,0,0,0,0,,0,0
481386,,,,,0,0,0,0,791136,2344219,0,0,0,0,0,0,0,0,,0,0
481395,,,,,0,0,0,0,0,287773,0,0,0,0,0,0,0,0,,0,0
481429,,,,,0,0,0,0,0,1394819,0,0,0,0,0,0,0,0,,0,0
481447,,,,,0,0,0,9250,9250,499087,0,0,0,0,0,0,0,0,,0,0
481456,,,,,0,0,0,31714,0,128827,24260,0,24260,0,0,0,0,0,,0,0
481465,,,,,56475,56475,0,239482,0,910262,0,0,0,56475,0,56475,0,239482,,0,0
481474,,,,,0,0,0,0,0,496899,0,0,0,0,0,0,0,0,,0,0
481483,,,,,0,0,0,23042,0,2721018,0,0,0,0,0,0,0,0,,142570,0
481508,,,,,0,0,0,0,0,3671087,0,0,0,0,0,0,0,0,,0,0
481517,,,,,0,0,0,2000,1500,596583,0,0,0,0,0,0,0,0,,0,0
481526,,,,,20500,20500,0,0,0,947908,0,0,0,0,0,0,0,0,,0,0
481544,,,,,0,0,0,0,0,461000,0,0,0,0,0,0,0,0,,0,0
481562,,,,,0,0,0,0,0,945116,0,0,0,0,0,0,0,0,,0,0
481571,,,,,2000,2000,0,500,500,99000,0,0,0,0,0,0,0,0,,0,0
481678,,,,,43380,43380,0,11550,0,784634,0,0,0,0,0,0,0,0,,0,0
481720,11190184,-794575,5162543,6424306,0,0,0,262632,1955788,6858532,1693156,0,1693156,0,0,0,0,0,0,0,0
481739,,,,,68665,68665,0,18883,0,970828,0,0,0,0,0,0,0,0,,0,0
481748,,,,,31597,31597,0,12625,0,1113182,0,0,0,0,0,0,0,0,,0,0
481766,,,,,91423,91423,0,10723,10723,2376248,0,0,0,0,0,0,0,0,,0,0
481845,,,,,63587,63587,0,5600,0,1313898,0,0,0,0,0,0,0,0,,0,0
481863,1475349,1267863,0,-1895881,1568,0,1568,54996,0,2608892,0,0,0,0,0,0,0,0,,0,0
481890,,,,,9500,0,9500,19872,0,1069687,0,0,0,0,0,0,0,0,,0,0
481906,,,,,18075,0,18075,40959,0,1969021,0,0,0,0,0,0,0,0,,0,0
481915,,,,,201477,201477,0,58899,58899,3751871,0,0,0,0,0,0,0,0,,0,0
481942,,,,,0,0,0,0,0,2279934,0,0,0,0,0,0,0,0,,0,0
481988,,,,,267965,265965,2000,21454,21454,6052887,0,0,0,0,0,0,0,0,,0,0
482015,,,,,0,0,0,0,0,5173878,0,0,0,0,0,0,0,0,,0,0
482033,,,,,0,0,0,3000,0,1158677,0,0,0,0,0,0,0,0,,0,0
482060,,,,,0,0,0,0,0,3655063,0,0,0,0,0,0,0,0,,0,0
482097,,,,,207264,207264,0,80000,111792,3511394,0,0,0,0,0,0,0,0,,0,0
482103,,,,,2500,2500,0,12000,1000,1245980,0,0,0,0,0,0,0,0,,0,0
482167,,,,,0,0,0,0,2557,245943,0,0,0,0,0,0,0,0,,0,0
482176,,,,,0,0,0,0,0,2142801,0,0,0,0,0,0,0,0,,0,0
482194,,,,,12300,0,12300,0,0,1697705,0,0,0,0,0,0,0,0,,0,0
482200,,,,,2500,0,2500,2201,322615,435721,0,0,0,0,0,0,0,0,,0,0
482246,,,,,156934,156934,0,0,0,528479,0,0,0,0,0,0,0,0,,0,0
482255,,,,,0,0,0,22341,0,4228656,0,0,0,0,0,0,0,0,,0,0
482291,,,,,2500,2500,0,287710,16365,10957589,0,0,0,0,0,0,0,0,,0,0
482307,,,,,0,0,0,2902,2902,1324285,0,0,0,0,0,0,0,0,0,0,0
482316,,,,,0,0,0,1400,1400,1865210,0,0,0,0,0,0,0,0,0,0,0
482325,,,,,0,0,0,13002,13002,1850101,0,0,0,0,0,0,0,0,0,0,0
482334,,,,,0,0,0,10223,10223,2649394,0,0,0,0,0,0,0,0,0,0,0
482343,,,,,51403,51403,0,11583,11583,1360528,0,0,0,0,0,0,0,0,0,0,0
482361,,,,,3617,3617,0,10240,10240,2680903,0,0,0,0,0,0,0,0,0,0,0
482370,,,,,0,0,0,8747,8747,1682813,0,0,0,0,0,0,0,0,0,0,0
482398,4461478,1610498,1369995,2197828,4733,4733,0,749500,2612076,4984499,1857843,0,1857843,4733,0,4733,0,0,0,0,0
482413,,,,,1301710,1301710,0,3784981,3784981,38689642,0,0,0,0,0,0,0,0,0,0,0
482422,,,,,6313,6313,0,3974930,3974930,21301428,0,0,0,0,0,0,0,0,0,0,0
482431,,,,,0,0,0,13656603,13656603,93977376,0,0,0,0,0,0,0,0,0,0,0
482440,,,,,293858,293858,0,1705492,1705492,10879482,0,0,0,0,0,0,0,0,0,0,0
482459,,,,,286023,286023,0,3795163,3795163,27072185,0,0,0,0,0,0,0,0,0,0,0
482468,,,,,938240,938240,0,7462467,7462467,32660793,0,0,0,0,0,0,0,0,0,0,0
482477,,,,,1946149,1946149,0,77411081,77411081,187059320,0,0,0,0,0,0,0,0,0,0,0
482486,,,,,0,0,0,413911,413911,2463423,0,0,0,0,0,0,0,0,0,0,0
482538,,,,,0,0,0,1289197,1289197,8816644,0,0,0,0,0,0,0,0,0,0,0
482547,,,,,0,0,0,708233,708233,5198426,0,0,0,0,0,0,0,0,0,0,0
482556,,,,,1379287,1379287,0,3587123,3587123,28288900,0,0,0,0,0,0,0,0,0,0,0
482565,,,,,0,0,0,1485743,1485743,14273867,0,0,0,0,0,0,0,0,0,0,0
482574,,,,,1074915,1074915,0,5883783,5883783,34347438,0,0,0,0,0,0,0,0,0,0,0
482583,,,,,0,0,0,341729,341729,2852343,0,0,0,0,0,0,0,0,0,0,0
482608,,,,,211331,211331,0,1841030,1841030,15986863,0,0,0,0,0,0,0,0,0,0,0
482617,,,,,0,0,0,741994,741994,5643906,0,0,0,0,0,0,0,0,0,0,0
482635,,,,,0,0,0,3863211,3863211,35285818,0,0,0,0,0,0,0,0,0,0,0
482653,,,,,0,0,0,1872094,1872094,19262584,0,0,0,0,0,0,0,0,0,0,0
482927,991361,-524757,-2732716,-3275473,352170,352170,0,0,0,2779710,0,0,0,0,0,0,0,0,,0,0
482954,3564289,-2153454,3310914,1656543,0,0,0,202801,2708306,3892289,2505505,0,2505505,0,0,0,0,0,0,0,0
482963,,,,,64340,64340,0,131438,0,3973503,0,0,0,0,0,0,0,0,,33939,19681
482972,,,,,65485,62500,2985,0,995,319059,0,0,0,0,0,0,0,0,,0,0
482981,,,,,0,0,0,0,0,1597265,0,0,0,0,0,0,0,0,,0,0
482990,,,,,0,0,0,0,0,6083493,0,0,0,0,0,0,0,0,0,0,0
483009,,,,,0,0,0,0,0,1828443,0,0,0,0,0,0,0,0,,0,0
483054,,,,,5550,5500,50,0,8694,440780,0,0,0,0,0,0,0,0,,0,0
483090,97458000,-242604000,-578682000,-703398000,,,,,,0,0,0,0,0,0,0,0,0,,0,0
483106,,,,,0,0,0,0,0,1473183,449664,0,449664,0,0,0,0,0,,0,0
483221,621098,95169,348780,436241,0,0,0,0,0,1020968,0,0,0,0,0,0,0,0,,0,0
483230,,,,,0,0,0,34199,1500,2760314,0,0,0,0,0,0,0,0,,0,0
483258,,,,,0,0,0,0,0,297140,0,0,0,0,0,0,0,0,,0,0
483276,,,,,0,0,0,0,0,6825,0,0,0,0,0,0,0,0,,100,0
483319,,,,,0,0,0,26476,490922,4090595,0,0,0,0,0,0,0,0,,0,0
483328,,,,,0,0,0,21599,0,2343639,0,0,0,0,0,0,0,0,,0,0
483337,,,,,0,0,0,0,0,1359126,0,0,0,0,0,0,0,0,,0,0
483346,,,,,0,0,0,0,0,322228,0,0,0,0,0,0,0,0,,0,0
483355,,,,,5976,1976,4000,0,0,2104571,0,0,0,0,0,0,0,0,,0,0
483364,,,,,58605,5364,53241,0,0,2026113,0,0,0,0,0,0,0,0,,0,0
483373,,,,,0,0,0,0,0,892673,0,0,0,0,0,0,0,0,,0,0
483382,,,,,764983,0,764983,0,0,2228374,0,0,0,0,0,0,0,0,,0,0
483425,,,,,0,0,0,0,0,321199,56313,0,56313,0,0,0,0,0,,0,0
483443,,,,,0,0,0,0,0,3028747,0,0,0,0,0,0,0,0,,0,0
483470,,,,,0,0,0,0,0,408052,0,0,0,0,0,0,0,0,,0,0
483513,,,,,12935,0,12935,0,12390,226191,0,0,0,12935,0,0,0,0,,0,0
483559,,,,,0,0,0,0,0,8625,154279,0,154279,0,0,0,0,0,,0,0
483568,,,,,0,0,0,0,0,1015782,0,0,0,0,0,0,0,0,,0,0
483577,,,,,0,0,0,0,0,44147,0,0,0,0,0,0,0,0,,0,0
483610,,,,,0,0,0,0,0,216176,0,0,0,217517,0,217517,0,0,,0,0
483629,,,,,0,0,0,109400,116456,3450032,0,0,0,0,0,0,0,0,,0,0
483638,,,,,0,0,0,0,0,585297,0,0,0,0,0,0,0,0,,0,0
483665,,,,,0,0,0,0,0,423564,0,0,0,0,0,0,0,0,,0,0
483692,,,,,0,0,0,60333,60333,938711,0,0,0,0,0,0,0,0,,0,0
483708,,,,,11000,11000,0,0,0,1001064,0,0,0,0,0,0,0,0,,0,0
483717,,,,,45212,45212,0,662,43212,15000,0,0,0,0,0,0,0,0,,0,0
483726,,,,,0,0,0,0,0,300500,0,0,0,0,0,0,0,0,,0,0
483735,,,,,0,0,0,0,0,461369,0,0,0,0,0,0,0,0,,0,0
483744,,,,,0,0,0,0,0,561380,0,0,0,0,0,0,0,0,,6420,0
483753,,,,,0,0,0,0,0,269555,0,0,0,0,0,0,0,0,,0,0
483780,799588,451777,65168,290905,0,0,0,0,0,2297685,0,0,0,0,0,0,0,0,0,0,0
483799,,,,,0,0,0,0,0,370121,0,0,0,0,0,0,0,0,,0,0
483805,,,,,0,0,0,0,0,792722,0,0,0,0,0,0,0,0,,0,0
483814,1755184,390388,1431767,1741957,0,0,0,0,0,2780554,0,0,0,0,0,0,0,0,,0,0
483841,,,,,0,0,0,0,0,508766,0,0,0,0,0,0,0,0,,0,0
483850,,,,,123137,123137,0,0,0,275230,73805,0,73805,123137,0,123137,0,0,,0,0
483869,,,,,0,0,0,0,0,728909,0,0,0,0,0,0,0,0,,0,0
483878,,,,,31878,31878,0,11317,25122,2863932,0,0,0,0,0,0,0,100000,,0,0
483887,,,,,1515,1515,0,0,0,289639,0,0,0,0,0,0,0,0,,0,0
483896,,,,,0,0,0,54450,0,836382,0,0,0,0,0,0,0,0,,0,0
483902,,,,,0,0,0,0,0,278554,0,0,0,0,0,0,0,0,,0,0
483911,,,,,0,0,0,0,0,270000,0,0,0,0,0,0,0,0,,0,0
483920,,,,,0,0,0,0,0,988431,0,0,0,0,0,0,0,0,,0,0
483939,,,,,0,0,0,0,0,128000,0,0,0,0,0,0,0,0,,0,0
483948,,,,,0,0,0,0,0,17500,526627,0,526627,0,0,0,0,0,,8050,0
483957,,,,,0,0,0,0,0,320307,0,0,0,0,0,0,0,0,,0,0
483966,,,,,0,0,0,0,0,593239,0,0,0,0,0,0,0,0,,0,0
484002,,,,,0,0,0,0,0,7431266,15123,0,15123,332848,0,332848,0,0,,0,0
484011,,,,,0,0,0,0,0,1398919,0,0,0,0,0,0,0,0,,0,0
484020,,,,,0,0,0,0,0,523536,0,0,0,0,0,0,0,0,,0,0
484039,,,,,0,0,0,0,0,217746,0,0,0,0,0,0,0,0,,0,0
484048,,,,,0,0,0,0,0,383382,0,0,0,0,0,0,0,0,,0,0
484057,,,,,0,0,0,0,0,610067,0,0,0,0,0,0,0,0,,0,0
484066,,,,,0,0,0,0,0,3190365,973860,0,973860,0,0,0,0,0,,2100,0
484075,,,,,0,0,0,0,0,152025,0,0,0,0,0,0,0,0,,0,0
484084,,,,,0,0,0,0,0,436726,0,0,0,0,0,0,0,0,,1914,0
484093,,,,,0,0,0,0,0,330895,0,0,0,0,0,0,0,0,,0,0
484109,,,,,0,0,0,0,0,685467,0,0,0,0,0,0,0,0,,0,0
484118,,,,,0,0,0,0,0,378461,0,0,0,0,0,0,0,0,,0,0
484127,,,,,0,0,0,0,0,1265010,0,0,0,0,0,0,0,0,,0,0
484136,,,,,0,0,0,8520,8520,268438,0,0,0,0,0,0,0,0,,0,0
484154,,,,,0,0,0,0,0,971292,0,0,0,0,0,0,0,0,,0,0
484163,,,,,43813,43813,0,0,5000,1277285,0,0,0,0,0,0,0,0,,0,0
484172,,,,,0,0,0,0,0,555441,0,0,0,0,0,0,0,0,,0,0
484190,,,,,0,0,0,0,0,245146,0,0,0,0,0,0,0,0,,0,0
484206,,,,,0,0,0,124000,12400,1240610,0,0,0,0,0,0,0,0,,0,0
484321,,,,,0,0,0,0,0,1408740,0,0,0,0,0,0,0,0,,0,0
484330,,,,,0,0,0,27881,0,1281481,0,0,0,0,0,0,0,0,,0,0
484349,1277439,832992,0,-1467747,0,0,0,57738,0,2352869,0,0,0,0,0,0,0,0,,0,0
484358,,,,,0,0,0,62778,0,3084387,0,0,0,0,0,0,0,0,,0,0
484367,,,,,0,0,0,10000,0,2408498,0,0,0,0,0,0,0,0,,0,0
484376,,,,,0,0,0,15000,0,3883111,0,0,0,0,0,0,0,0,,0,0
484385,,,,,0,0,0,0,0,3071356,0,0,0,0,0,0,0,0,,0,0
484394,,,,,9000,9000,0,69169,0,1028677,0,0,0,0,0,0,0,0,,0,0
484598,,,,,0,0,0,0,0,121945,56948,0,56948,0,0,0,0,0,,0,0
484604,,,,,0,0,0,30666,0,3037124,0,0,0,0,0,0,0,0,,0,0
484613,747755042,21838565,463053136,354892703,2522495,2522495,0,161636004,161636004,1356251333,0,0,0,0,0,0,0,0,0,0,0
484622,,,,,0,0,0,95546,95546,643478,0,0,0,0,0,0,0,0,0,0,0
484631,,,,,43440,43440,0,17952267,17952267,139123274,0,0,0,0,0,0,0,0,0,0,0
484640,,,,,6286,6286,0,831870,831870,5830756,0,0,0,0,0,0,0,0,0,0,0
484668,,,,,189440,189440,0,1833387,1833387,14127569,0,0,0,0,0,0,0,0,0,0,0
484677,,,,,1864,1864,0,1178399,1178399,9821370,0,0,0,0,0,0,0,0,0,0,0
484686,,,,,0,0,0,287143,287143,1777560,0,0,0,0,0,0,0,0,0,0,0
484695,,,,,0,0,0,452925,452925,3244545,0,0,0,0,0,0,0,0,0,0,0
484701,,,,,0,0,0,288177,288177,1410228,0,0,0,0,0,0,0,0,0,0,0
484710,,,,,6044,6044,0,1110258,1110258,8572700,0,0,0,0,0,0,0,0,0,0,0
484729,,,,,0,0,0,258574,258574,3075671,0,0,0,0,0,0,0,0,0,0,0
484738,,,,,6766,6766,0,93425,93425,816956,0,0,0,0,0,0,0,0,0,0,0
484747,,,,,9066,9066,0,926570,926570,6199713,0,0,0,0,0,0,0,0,0,0,0
484756,,,,,1635,1635,0,2803457,2803457,22318527,0,0,0,0,0,0,0,0,0,0,0
484765,,,,,3061,3061,0,717217,717217,6497577,0,0,0,0,0,0,0,0,0,0,0
484783,,,,,24442,24442,0,281292,281292,2883341,0,0,0,0,0,0,0,0,0,0,0
484826,,,,,0,0,0,0,0,669171,0,0,0,0,0,0,0,0,,0,0
484862,1626934,54257,88969,143226,0,0,0,254331,0,4534110,0,0,0,0,0,0,0,0,0,0,0
484923,,,,,0,0,0,3775,0,840751,0,0,0,0,0,0,0,0,,0,0
484978,,,,,0,0,0,36004,496531,5445543,0,0,0,0,0,0,0,0,,0,0
485014,,,,,14202,14202,0,2025,0,917794,0,0,0,0,0,0,0,0,,0,0
485032,,,,,0,0,0,0,0,2473279,0,0,0,0,0,0,0,0,,0,0
485120,,,,,0,0,0,0,0,773097,0,0,0,0,0,0,0,0,,0,0
485139,6573504,180204,2394820,2214616,0,0,0,24114,0,2544064,0,0,0,0,0,0,0,0,,0,0
485166,,,,,0,0,0,0,0,54877,0,0,0,0,0,0,0,0,,0,0
485193,,,,,0,0,0,0,0,821593,0,0,0,0,0,0,0,0,,0,0
485236,,,,,0,0,0,15740,0,131231,17320,0,17320,0,0,0,0,0,,0,0
485272,,,,,0,0,0,524492,0,3271172,0,0,0,0,0,0,0,0,0,0,0
485281,,,,,0,0,0,0,0,2400436,0,0,0,0,0,0,0,0,0,0,0
485290,,,,,0,0,0,353598,353598,3810513,0,0,0,0,0,0,0,0,0,0,0
485379,,,,,0,0,0,0,0,1693177,652641,0,652641,0,0,0,0,0,,0,0
485388,,,,,0,0,0,0,0,1493226,958989,0,958989,0,0,0,0,0,,0,0
485397,,,,,10666,10666,0,21725,0,1526196,0,0,0,0,0,0,0,0,,0,0
485412,,,,,0,0,0,0,0,350155,0,0,0,0,0,0,0,0,,0,0
485467,64807000,-164402000,159662000,-31386000,,,,,,0,0,0,0,0,0,0,0,0,,0,0
485476,,,,,0,0,0,0,0,310613,0,0,0,0,0,0,0,0,,0,0
485485,,,,,0,0,0,99966,0,270419,0,0,0,0,0,0,0,0,,0,0
485494,,,,,0,0,0,0,0,632521,0,0,0,0,0,0,0,0,,8209,0
485500,,,,,261845,261845,0,0,0,563211,0,0,0,0,0,0,0,0,,0,0
485519,553253,41240,338758,279489,0,0,0,74833,0,1903481,0,0,0,0,0,0,0,0,,0,0
485528,,,,,0,0,0,0,0,324113,0,0,0,0,0,0,0,0,,0,0
485546,1161879,-1641697,1775727,672796,0,0,0,92581,92581,2043193,0,0,0,0,0,0,0,0,0,0,0
485564,,,,,0,0,0,0,0,510686,0,0,0,0,0,0,0,0,,0,0
485573,,,,,0,0,0,0,0,677521,0,0,0,0,0,0,0,0,,0,0
485582,,,,,0,0,0,0,0,905588,0,0,0,0,0,0,0,0,,0,0
485591,,,,,0,0,0,0,0,113900,0,0,0,0,0,0,0,0,,0,0
485607,,,,,0,0,0,0,0,393545,0,0,0,0,0,0,0,0,,0,0
485704,,,,,0,0,0,4895,4895,55596,0,0,0,0,0,0,0,0,,0,0
485731,,,,,0,0,0,0,0,109116,0,0,0,0,0,0,0,0,,0,0
485768,1322474,0,-475576,0,0,0,0,35000,0,2822064,0,0,0,0,0,0,0,0,0,0,0
485801,,,,,44933,0,44933,0,0,819929,0,0,0,0,0,0,0,0,,0,0
485810,,,,,0,0,0,0,0,350000,0,0,0,0,0,0,0,0,,0,0
485874,,,,,0,0,0,53580,0,405673,0,0,0,0,0,0,0,0,,0,0
485953,,,,,0,0,0,0,0,539074,0,0,0,0,0,0,0,0,,0,0
485962,,,,,0,0,0,0,0,23503,0,0,0,0,0,0,0,0,,0,0
486099,,,,,496501,496501,0,57956,57956,668391,0,0,0,0,0,0,0,0,,0,0
486105,,,,,0,0,0,1500,0,19171,0,0,0,0,0,0,0,0,,0,0
486123,592075,-550184,1135149,-1685333,0,0,0,119150,0,454304,0,0,0,0,0,0,0,0,,0,0
486141,,,,,0,0,0,0,0,154115,0,0,0,0,0,0,0,0,,0,0
486169,,,,,0,0,0,0,0,313697,0,0,0,0,0,0,0,0,,0,0
486187,,,,,0,0,0,199555,227391,212552,0,0,0,0,0,0,0,0,,0,0
486220,,,,,0,0,0,0,0,42860,0,0,0,0,0,0,0,0,,0,0
486239,2892781,89851,1901825,1991676,7909,7909,0,134000,0,2479441,0,0,0,0,0,0,0,0,0,0,0
486248,,,,,0,0,0,0,0,492174,0,0,0,0,0,0,0,0,,0,0
486309,,,,,0,0,0,0,0,304674,0,0,0,0,0,0,0,0,,0,0
486327,,,,,0,0,0,0,0,45478,0,0,0,0,0,0,0,0,,2000,500
486345,,,,,0,0,0,0,0,1380277,123301,123301,0,0,0,0,0,0,,0,0
486354,479765,10350,378573,388923,0,0,0,0,1000,731999,0,0,0,0,0,0,0,0,0,0,0
486372,,,,,0,0,0,0,0,753810,0,0,0,0,0,0,0,0,,0,0
486381,,,,,0,0,0,0,0,846212,0,0,0,0,0,0,0,0,,0,0
486390,,,,,1654788,1654788,0,0,0,2777013,0,0,0,0,0,0,0,0,,0,0
486415,,,,,0,0,0,0,0,1152739,0,0,0,0,0,0,0,0,,0,0
486424,1355203,90618,0,638456,0,0,0,0,0,984261,0,0,0,0,0,0,0,0,,0,0
486442,,,,,0,0,0,0,0,272818,0,0,0,0,0,0,0,0,,0,0
486497,,,,,0,0,0,0,0,332329,0,0,0,0,0,0,0,0,,0,0
486503,,,,,0,0,0,0,0,395664,0,0,0,0,0,0,0,0,,0,0
486512,,,,,0,0,0,0,0,350051,0,0,0,0,0,0,0,0,,0,0
486521,,,,,16000,16000,0,0,8000,7000,0,0,0,30000,0,30000,0,0,,0,0
486530,,,,,0,0,0,0,0,1133548,0,0,0,0,0,0,0,0,,0,0
486558,,,,,6036,6036,0,9500,0,3292019,0,0,0,0,0,0,0,0,,0,0
486567,,,,,0,0,0,0,0,1664708,0,0,0,0,0,0,0,0,,0,0
486576,,,,,15256,15256,0,0,0,1415023,0,0,0,0,0,0,0,0,,0,0
486600,,,,,0,0,0,0,0,247000,0,0,0,0,0,0,0,0,,0,0
486619,,,,,0,0,0,0,0,8703,0,0,0,0,0,0,0,0,,0,0
486691,,,,,435967,435967,0,2400,0,1020514,0,0,0,0,0,0,0,0,,0,0
486707,,,,,0,0,0,24289,0,2366408,0,0,0,0,0,0,0,0,,0,0
486716,,,,,0,0,0,9835,0,882512,0,0,0,0,0,0,0,0,,0,0
