UNITID,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4 
461227,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461236,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
461245,1,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461254,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461263,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
461272,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461281,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
461290,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461306,1,4,0,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
461315,1,9,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
461324,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
461333,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461342,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461351,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461360,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461379,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461388,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461412,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461421,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461430,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461449,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461485,4,-2,-2,54,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
461494,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461500,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461528,4,-2,-2,79,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
461537,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461546,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461555,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461564,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461573,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
461582,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461591,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
461607,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461625,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461643,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
461652,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
461689,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
461698,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461704,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461713,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461722,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
461731,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
461740,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461759,4,-2,-2,52,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2
461768,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461786,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461795,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
461801,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461810,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
461829,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
461838,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461856,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461865,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461874,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461883,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
461892,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461908,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
461917,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461926,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461935,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461944,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461953,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
461962,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461980,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
461999,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
462008,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
462017,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
462026,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
462035,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
462044,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
462053,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
462062,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
462071,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
462309,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
462318,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
462327,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
462336,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
462345,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
462354,4,-2,-2,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
465812,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
466152,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
466161,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
466170,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
466189,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
466514,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
466523,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
466921,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
466930,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
467094,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
467368,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
467784,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
467793,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
467863,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
467872,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
467906,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
468006,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
468015,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
468024,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
468246,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
468255,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
468398,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
468705,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
468723,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
468732,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
468769,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
468848,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
468875,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
468893,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
468909,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
468963,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469054,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469124,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469133,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469142,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469151,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469160,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469197,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469407,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
469416,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
469586,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469610,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
469629,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
469638,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
469647,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469911,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469920,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469957,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469993,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
470038,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
470047,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
470092,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
470162,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
470296,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
470393,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
474863,4,-2,-2,88,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
474881,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
474890,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
474906,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
474915,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
474924,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
474933,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
474942,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
474997,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475015,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
475024,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475033,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475042,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475060,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475079,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475097,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475121,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475130,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475185,4,-2,-2,77,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475194,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475200,4,-2,-2,103,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475228,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475237,4,-2,-2,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
475255,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475273,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475282,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475291,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475325,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475352,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475370,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475389,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475398,4,-2,-2,30,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475404,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475413,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
475422,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475431,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475459,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475468,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475477,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475486,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475495,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475501,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475510,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475529,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
475538,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475547,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475556,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475565,1,7,2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475574,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475583,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475592,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475608,4,-2,-2,75,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475617,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475626,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475635,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475644,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475653,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475662,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475699,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475705,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475714,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475723,1,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475732,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475741,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475750,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475811,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475839,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475866,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
476063,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476179,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476230,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476294,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476337,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
476346,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476355,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
476470,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476489,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476498,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476513,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476522,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476531,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476540,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476559,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476568,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476577,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
476586,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476595,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476601,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
476610,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476629,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
476674,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476683,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476692,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
476708,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476717,3,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
476726,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476735,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476744,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476753,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476771,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476780,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476799,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476805,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476814,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476823,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
476841,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
476850,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
476869,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
476878,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476887,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476896,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476902,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476911,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476939,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476948,2,-2,-2,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
476957,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2
476966,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
476975,1,2,0,-2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
